symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
LIQUIDBEES,INF732E01037,2023-03-22,NSE,EQ,EQ,buy,false,24.000000,1000.000000,52097421,1200000014537733,2023-03-22T12:55:22
JUNIORBEES,INF732E01045,2023-03-22,NSE,EQ,EQ,buy,false,9.000000,402.829987,52097425,1200000014537735,2023-03-22T12:55:22
JUNIORBEES,INF732E01045,2023-03-22,NSE,EQ,EQ,buy,false,10.000000,402.799988,52097423,1200000014537735,2023-03-22T12:55:22
JUNIORBEES,INF732E01045,2023-03-22,NSE,EQ,EQ,buy,false,1.000000,402.799988,52097424,1200000014537735,2023-03-22T12:55:22
JUNIORBEES,INF732E01045,2023-03-22,NSE,EQ,EQ,buy,false,1.000000,402.839996,52097426,1200000014537735,2023-03-22T12:55:22
GOLDBEES,INF204KB17I5,2023-03-22,NSE,EQ,EQ,buy,false,130.000000,49.959999,27236781,1100000015916957,2023-03-22T12:55:22
NIFTYBEES,INF204KB14I2,2023-03-23,NSE,EQ,EQ,buy,false,5.000000,187.889999,51864774,1200000012773035,2023-03-23T12:24:49
LIQUIDBEES,INF732E01037,2023-03-23,NSE,EQ,EQ,buy,false,25.000000,1000.000000,51864777,1200000012773040,2023-03-23T12:24:49
JUNIORBEES,INF732E01045,2023-03-23,NSE,EQ,EQ,buy,false,22.000000,401.799988,51864776,1200000012773039,2023-03-23T12:24:49
NIFTYBEES,INF204KB14I2,2023-03-23,NSE,EQ,EQ,buy,false,33.000000,187.889999,51864773,1200000012773035,2023-03-23T12:24:49
JUNIORBEES,INF732E01045,2023-03-23,NSE,EQ,EQ,buy,false,46.000000,401.790009,51864775,1200000012773039,2023-03-23T12:24:49
NIFTYBEES,INF204KB14I2,2023-03-23,NSE,EQ,EQ,buy,false,40.000000,187.889999,51864772,1200000012773035,2023-03-23T12:24:49
GOLDBEES,INF204KB17I5,2023-03-23,NSE,EQ,EQ,buy,false,655.000000,50.400002,27143894,1100000013123864,2023-03-23T12:24:49
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,9.000000,101.000000,154500,1679543100046009147,2023-03-23T12:25:47
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,205.000000,100.970001,153900,1679543100046009147,2023-03-23T12:25:47
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,599.000000,100.980003,154100,1679543100046009147,2023-03-23T12:25:47
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,187.000000,100.989998,154300,1679543100046009147,2023-03-23T12:25:47
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,400.000000,101.000000,154900,1679543100046009157,2023-03-23T12:26:17
MON100,INF247L01AP3,2023-03-23,BSE,EQ,E,buy,false,600.000000,100.980003,154700,1679543100046009157,2023-03-23T12:26:17
GOLDBEES,INF204KB17I5,2023-04-03,NSE,EQ,EQ,sell,false,463.000000,50.599998,26955567,1100000011197148,2023-04-03T11:28:57
JUNIORBEES,INF732E01045,2023-04-03,NSE,EQ,EQ,sell,false,15.000000,400.390015,51842197,1200000011500581,2023-04-03T11:28:57
NIFTYBEES,INF204KB14I2,2023-04-03,NSE,EQ,EQ,buy,false,83.000000,189.850006,51842438,1200000011501789,2023-04-03T11:28:59
NIFTYBEES,INF204KB14I2,2023-04-03,NSE,EQ,EQ,buy,false,63.000000,189.839996,51842437,1200000011501789,2023-04-03T11:28:59
GPPL,INE517F01014,2023-04-28,NSE,EQ,EQ,buy,false,50.000000,111.400002,26026798,1100000005260661,2023-04-28T09:58:44
GOLDBEES,INF204KB17I5,2023-04-28,NSE,EQ,EQ,buy,false,2315.000000,51.299999,26026781,1100000005260639,2023-04-28T09:58:44
GOLDBEES,INF204KB17I5,2023-04-28,NSE,EQ,EQ,buy,false,24.000000,51.310001,26026782,1100000005260639,2023-04-28T09:58:44
EXIDEIND,INE302A01020,2023-04-28,NSE,EQ,EQ,buy,false,31.000000,195.500000,26026791,1100000005260648,2023-04-28T09:58:44
EXIDEIND,INE302A01020,2023-04-28,NSE,EQ,EQ,buy,false,20.000000,195.500000,26026793,1100000005260648,2023-04-28T09:58:44
EXIDEIND,INE302A01020,2023-04-28,NSE,EQ,EQ,buy,false,50.000000,195.500000,26026792,1100000005260648,2023-04-28T09:58:44
EXIDEIND,INE302A01020,2023-04-28,NSE,EQ,EQ,buy,false,53.000000,195.500000,26026794,1100000005260648,2023-04-28T09:58:44
GPPL,INE517F01014,2023-04-28,NSE,EQ,EQ,buy,false,24.000000,111.400002,26026797,1100000005260661,2023-04-28T09:58:44
FINCABLES,INE235A01022,2023-04-28,NSE,EQ,EQ,buy,false,33.000000,909.000000,26026783,1100000005260640,2023-04-28T09:58:44
GPPL,INE517F01014,2023-04-28,NSE,EQ,EQ,buy,false,183.000000,111.400002,26026799,1100000005260661,2023-04-28T09:58:44
GPPL,INE517F01014,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,111.449997,26026800,1100000005260661,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,2810.949951,26026788,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,2810.050049,26026787,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,2810.050049,26026786,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,2810.050049,26026785,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,4.000000,2810.000000,26026784,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,2811.699951,26026790,1100000005260643,2023-04-28T09:58:44
INGERRAND,INE177A01018,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,2811.350098,26026789,1100000005260643,2023-04-28T09:58:44
TRITURBINE,INE152M01016,2023-04-28,NSE,EQ,EQ,buy,false,74.000000,365.450012,76213927,1300000005601647,2023-04-28T09:58:44
TRITURBINE,INE152M01016,2023-04-28,NSE,EQ,EQ,buy,false,8.000000,365.450012,76213926,1300000005601647,2023-04-28T09:58:44
SONATSOFTW,INE269A01021,2023-04-28,NSE,EQ,EQ,buy,false,36.000000,843.000000,76213928,1300000005601648,2023-04-28T09:58:44
PRESTIGE,INE811K01011,2023-04-28,NSE,EQ,EQ,buy,false,20.000000,495.100006,50956596,1200000005317310,2023-04-28T10:01:01
PRESTIGE,INE811K01011,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,495.100006,50956599,1200000005317310,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,9.000000,322.609985,26063613,1100000005423206,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,8.000000,322.609985,26063612,1100000005423206,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,18.000000,322.609985,26063611,1100000005423206,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,2.000000,322.609985,26063610,1100000005423206,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,1.000000,322.609985,26063609,1100000005423206,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,499.850006,854246,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,10.000000,499.850006,854242,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.700012,854234,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,10.000000,499.750000,854238,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,19.000000,499.750000,854239,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.700012,854235,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,499.649994,854231,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.750000,854240,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,8.000000,499.750000,854241,1000000005274316,2023-04-28T10:01:01
GODREJPROP,INE484J01027,2023-04-28,NSE,EQ,EQ,buy,false,9.000000,1322.400024,26063605,1100000005423192,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.700012,854232,1000000005274316,2023-04-28T10:01:01
GODREJPROP,INE484J01027,2023-04-28,NSE,EQ,EQ,buy,false,16.000000,1322.400024,26063606,1100000005423192,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.850006,854245,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.850006,854243,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,5.000000,499.899994,854247,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,499.750000,854237,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,499.700012,854236,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,13.000000,499.700012,854233,1000000005274316,2023-04-28T10:01:01
BRIGADE,INE791I01019,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,499.850006,854244,1000000005274316,2023-04-28T10:01:01
DLF,INE271C01023,2023-04-28,NSE,EQ,EQ,buy,false,80.000000,424.350006,26063607,1100000005423197,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,5.000000,1419.949951,50956605,1200000005317331,2023-04-28T10:01:01
PRESTIGE,INE811K01011,2023-04-28,NSE,EQ,EQ,buy,false,14.000000,495.100006,50956600,1200000005317310,2023-04-28T10:01:01
OBEROIRLTY,INE093I01010,2023-04-28,NSE,EQ,EQ,buy,false,41.000000,925.000000,50956601,1200000005317314,2023-04-28T10:01:01
PRESTIGE,INE811K01011,2023-04-28,NSE,EQ,EQ,buy,false,10.000000,495.100006,50956597,1200000005317310,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,11.000000,322.609985,26063608,1100000005423206,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,1419.900024,50956602,1200000005317331,2023-04-28T10:01:01
PRESTIGE,INE811K01011,2023-04-28,NSE,EQ,EQ,buy,false,42.000000,495.100006,50956598,1200000005317310,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,1419.949951,50956607,1200000005317331,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,14.000000,1419.949951,50956604,1200000005317331,2023-04-28T10:01:01
MINDSPACE,INE0CCU25019,2023-04-28,NSE,EQ,RR,buy,false,2.000000,314.000000,50956608,1200000005317348,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,1419.949951,50956606,1200000005317331,2023-04-28T10:01:01
MINDSPACE,INE0CCU25019,2023-04-28,NSE,EQ,RR,buy,false,93.000000,314.600006,50956609,1200000005317348,2023-04-28T10:01:01
PHOENIXLTD,INE211B01039,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,1419.949951,50956603,1200000005317331,2023-04-28T10:01:01
EMBASSY,INE041025011,2023-04-28,NSE,EQ,RR,buy,false,44.000000,322.609985,26063614,1100000005423206,2023-04-28T10:01:01
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,6.000000,415.519989,50993768,1200000005527188,2023-04-28T10:03:36
LIQUIDBEES,INF732E01037,2023-04-28,NSE,EQ,EQ,buy,false,76.000000,1000.010010,50993759,1200000005527187,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,6.000000,415.519989,50993769,1200000005527188,2023-04-28T10:03:36
GOLDBEES,INF204KB17I5,2023-04-28,NSE,EQ,EQ,buy,false,1685.000000,51.310001,26103591,1100000005602390,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,415.519989,50993767,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,15.000000,415.510010,50993766,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,415.500000,50993765,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,415.489990,50993764,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,10.000000,415.480011,50993763,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,9.000000,415.450012,50993762,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,8.000000,415.380005,50993761,1200000005527188,2023-04-28T10:03:36
JUNIORBEES,INF732E01045,2023-04-28,NSE,EQ,EQ,buy,false,94.000000,415.369995,50993760,1200000005527188,2023-04-28T10:03:36
NIFTYBEES,INF204KB14I2,2023-04-28,NSE,EQ,EQ,buy,false,295.000000,196.110001,50993770,1200000005527191,2023-04-28T10:03:36
INFY,INE009A01021,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,1250.050049,26136508,1100000005759702,2023-04-28T10:05:41
ASTRAL,INE006I01046,2023-04-28,NSE,EQ,EQ,buy,false,5.000000,1416.000000,919147,1000000005624728,2023-04-28T10:05:41
PERSISTENT,INE262H01013,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,4695.000000,51021601,1200000005682791,2023-04-28T10:05:41
LAOPALA,INE059D01020,2023-04-28,NSE,EQ,EQ,buy,false,7.000000,373.450012,51021603,1200000005682801,2023-04-28T10:05:41
RELIANCE,INE002A01018,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,2402.550049,76334110,1300000006132723,2023-04-28T10:05:41
HINDUNILVR,INE030A01027,2023-04-28,NSE,EQ,EQ,buy,false,4.000000,2425.050049,26136510,1100000005759710,2023-04-28T10:05:41
ITC,INE154A01025,2023-04-28,NSE,EQ,EQ,buy,false,14.000000,414.299988,26136506,1100000005759701,2023-04-28T10:05:41
ITC,INE154A01025,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,414.299988,26136507,1100000005759701,2023-04-28T10:05:41
MARICO,INE196A01026,2023-04-28,NSE,EQ,EQ,buy,false,17.000000,497.299988,51021606,1200000005682823,2023-04-28T10:05:41
LAOPALA,INE059D01020,2023-04-28,NSE,EQ,EQ,buy,false,10.000000,373.450012,51021602,1200000005682801,2023-04-28T10:05:41
ASIANPAINT,INE021A01026,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,2865.100098,919145,1000000005624725,2023-04-28T10:05:41
REDINGTON,INE891D01026,2023-04-28,NSE,EQ,EQ,buy,false,36.000000,168.250000,76334108,1300000006132722,2023-04-28T10:05:41
INFY,INE009A01021,2023-04-28,NSE,EQ,EQ,buy,false,8.000000,1250.050049,26136509,1100000005759702,2023-04-28T10:05:41
PIDILITIND,INE318A01026,2023-04-28,NSE,EQ,EQ,buy,false,3.000000,2393.449951,51021605,1200000005682813,2023-04-28T10:05:41
REDINGTON,INE891D01026,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,168.250000,76334109,1300000006132722,2023-04-28T10:05:41
HDFC,INE001A01036,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,2765.899902,26136512,1100000005759711,2023-04-28T10:05:41
VOLTAS,INE226A01021,2023-04-28,NSE,EQ,EQ,buy,false,20.000000,779.849976,76453296,1300000006731727,2023-04-28T10:13:25
TATACONSUM,INE192A01025,2023-04-28,NSE,EQ,EQ,buy,false,17.000000,753.799988,76453295,1300000006731723,2023-04-28T10:13:25
TCS,INE467B01029,2023-04-28,NSE,EQ,EQ,buy,false,6.000000,3204.100098,76453290,1300000006731708,2023-04-28T10:13:25
TITAN,INE280A01028,2023-04-28,NSE,EQ,EQ,buy,false,4.000000,2661.350098,76453289,1300000006731707,2023-04-28T10:13:25
TATAPOWER,INE245A01021,2023-04-28,NSE,EQ,EQ,buy,false,54.000000,200.250000,76453294,1300000006731718,2023-04-28T10:13:25
INDHOTEL,INE053A01029,2023-04-28,NSE,EQ,EQ,buy,false,27.000000,345.500000,26249322,1100000006343497,2023-04-28T10:13:25
TATACHEM,INE092A01019,2023-04-28,NSE,EQ,EQ,buy,false,12.000000,954.000000,76453291,1300000006731709,2023-04-28T10:13:25
TATASTEEL,INE081A01020,2023-04-28,NSE,EQ,EQ,buy,false,96.000000,107.800003,76453288,1300000006731703,2023-04-28T10:13:25
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,2.000000,104.290001,51183085,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,81.000000,104.300003,51183089,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,628.000000,104.290001,51183086,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,40.000000,104.290001,51183084,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,242.000000,104.290001,51183087,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,7.000000,104.290001,51183088,1200000006644286,2023-04-28T10:17:17
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,5.000000,104.300003,51189020,1200000006681453,2023-04-28T10:17:50
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,44.000000,104.330002,51189022,1200000006681453,2023-04-28T10:17:50
MON100,INF247L01AP3,2023-04-28,NSE,EQ,EQ,buy,false,1.000000,104.300003,51189021,1200000006681453,2023-04-28T10:17:50
GOLDBEES,INF204KB17I5,2023-05-02,NSE,EQ,EQ,sell,false,10.000000,51.209999,26408555,1100000006110387,2023-05-02T10:00:27
GOLDBEES,INF204KB17I5,2023-05-02,NSE,EQ,EQ,sell,false,416.000000,51.209999,26408554,1100000006110387,2023-05-02T10:00:27
GOLDBEES,INF204KB17I5,2023-05-02,NSE,EQ,EQ,sell,false,146.000000,51.200001,26408556,1100000006110387,2023-05-02T10:00:27
AKZOINDIA,INE133A01011,2023-05-02,NSE,EQ,EQ,buy,false,12.000000,2430.000000,1066206,1000000005340680,2023-05-02T10:00:29
NEOGEN,INE136S01016,2023-05-08,NSE,EQ,EQ,sell,false,4.000000,1503.199951,50537616,1200000002663316,2023-05-08T09:31:03
NEOGEN,INE136S01016,2023-05-08,NSE,EQ,EQ,sell,false,3.000000,1503.199951,50537617,1200000002663316,2023-05-08T09:31:03
NEOGEN,INE136S01016,2023-05-08,NSE,EQ,EQ,sell,false,4.000000,1503.150024,50537618,1200000002663316,2023-05-08T09:31:03
LIQUIDBEES,INF732E01037,2023-05-08,NSE,EQ,EQ,sell,false,10.000000,999.989990,50537615,1200000002663314,2023-05-08T09:31:03
TECHNOE,INE285K01026,2023-05-08,NSE,EQ,EQ,buy,false,27.000000,388.000000,75497719,1300000002223117,2023-05-08T09:31:05
TECHNOE,INE285K01026,2023-05-08,NSE,EQ,EQ,buy,false,8.000000,387.950012,75497718,1300000002223117,2023-05-08T09:31:05
IONEXCHANG,INE570A01014,2023-05-08,NSE,EQ,EQ,buy,false,5.000000,3744.000000,25594537,1100000002958280,2023-05-08T09:31:05
SBCL,INE386D01027,2023-05-18,NSE,EQ,EQ,sell,false,4.000000,542.049988,75344186,1300000001730038,2023-05-18T09:25:02
LIQUIDBEES,INF732E01037,2023-05-18,NSE,EQ,EQ,sell,false,17.000000,999.989990,50367871,1200000001866991,2023-05-18T09:25:02
APARINDS,INE372A01015,2023-05-18,NSE,EQ,EQ,sell,false,3.000000,2770.050049,321671,1000000001666771,2023-05-18T09:25:02
